"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"969","STD_DMZ2_TO_DMZ_443","Shared","app-team","universal","dmz2","10.176.113.0/24","any","any","dmz","10.46.243.0/24","any","ldap","application-default","Allow","strict","","any"
"970","STD_INSIDE_TO_MGMT_789","Shared","standard","universal","inside","10.10.154.0/24","any","any","mgmt","10.180.236.0/24","any","smtp","application-default","Allow","none","","any"
"971","STD_POS_TO_IOT_3652","Shared","app-team","universal","pos","10.157.142.0/24","any","any","iot","10.158.10.0/24","any","ldap","application-default","Allow","strict","","any"
"972","STD_DMZ_TO_IOT_1117","Shared","none","universal","dmz","10.46.189.0/24","any","any","iot","10.158.60.0/24","any","mqtt","application-default","Allow","strict","","any"
"973","STD_POS_TO_DMZ2_781","Shared","standard","universal","pos","10.157.91.0/24","any","any","dmz2","10.176.228.0/24","any","mqtt","application-default","Allow","strict","","any"
"974","STD_OUTSIDE_TO_INSIDE_3226","Shared","app-team","universal","outside","any","any","any","inside","10.10.54.0/24","any","ping","application-default","Allow","strict","","any"
"975","STD_OUTSIDE_TO_MGMT_481","Shared","none","universal","outside","any","any","any","mgmt","10.180.66.0/24","any","voip-generic","application-default","Allow","strict","","any"
"976","ALLOW_OUTSIDE_TO_POS_RISKY_12","Shared","remote-access","universal","outside","any","any","any","pos","10.157.191.0/24","any","postgres","application-default","Allow","none","","any"
"977","STD_POS_TO_OUTSIDE_2332","Shared","standard","universal","pos","10.157.125.0/24","any","any","outside","77.230.164.237/32","any","ssl","application-default","Allow","strict","","any"
"978","STD_INSIDE_TO_VOIP_2862","Shared","standard","universal","inside","10.10.27.0/24","any","any","voip","10.63.135.0/24","any","kerberos","application-default","Allow","none","","any"
"979","STD_INSIDE_TO_OUTSIDE_2810","Shared","app-team","universal","inside","10.10.71.0/24","any","any","outside","88.40.240.183/32","any","voip-generic","application-default","Allow","strict","","any"
"980","STD_VOIP_TO_MGMT_1196","Shared","none","universal","voip","10.63.64.0/24","any","any","mgmt","10.180.250.0/24","any","ntp","application-default","Allow","none","","any"
"981","STD_POS_TO_MGMT_2730","Shared","none","universal","pos","10.157.252.0/24","any","any","mgmt","10.180.114.0/24","any","ldap","application-default","Allow","strict","","any"
"982","STD_MGMT_TO_DMZ_3069","Shared","app-team","universal","mgmt","10.180.154.0/24","any","any","dmz","10.46.178.0/24","any","ntp","application-default","Allow","strict","","any"
"983","STD_VOIP_TO_DMZ2_3425","Shared","standard","universal","voip","10.63.189.0/24","any","any","dmz2","10.176.143.0/24","any","smtp","application-default","Allow","strict","","any"
"984","STD_MGMT_TO_DMZ2_525","Shared","standard","universal","mgmt","10.180.22.0/24","any","any","dmz2","10.176.151.0/24","any","ldap","application-default","Allow","strict","","any"
"985","STD_DMZ2_TO_VOIP_2609","Shared","none","universal","dmz2","10.176.19.0/24","any","any","voip","10.63.162.0/24","any","ldap","application-default","Allow","none","","any"
"986","STD_OUTSIDE_TO_INSIDE_2480","Shared","app-team","universal","outside","any","any","any","inside","10.10.165.0/24","any","dns","application-default","Allow","none","","any"
"987","LEGACY_PORT_RULE_30","Shared","legacy-port","universal","outside","any","any","any","inside","10.10.59.0/24","any","any","tcp-5900","Allow","none","","any"
"988","STD_INSIDE_TO_IOT_1011","Shared","standard","universal","inside","10.10.121.0/24","any","any","iot","10.158.226.0/24","any","smtp","application-default","Allow","strict","","any"
"989","STD_INSIDE_TO_DMZ_1719","Shared","app-team","universal","inside","10.10.142.0/24","any","any","dmz","10.46.72.0/24","any","ssl","application-default","Allow","strict","","any"
"990","STD_DMZ_TO_MGMT_2235","Shared","standard","universal","dmz","10.46.96.0/24","any","any","mgmt","10.180.0.0/24","any","sip","application-default","Allow","strict","","any"
"991","STD_IOT_TO_DMZ2_905","Shared","app-team","universal","iot","10.158.175.0/24","any","any","dmz2","10.176.167.0/24","any","voip-generic","application-default","Allow","none","","any"
"992","STD_VOIP_TO_OUTSIDE_1009","Shared","app-team","universal","voip","10.63.17.0/24","any","any","outside","198.170.205.241/32","any","web-browsing","application-default","Allow","none","","any"
"993","STD_VOIP_TO_OUTSIDE_1524","Shared","none","universal","voip","10.63.73.0/24","any","any","outside","185.6.164.253/32","any","mqtt","application-default","Allow","strict","","any"
"994","STD_POS_TO_IOT_2044","Shared","standard","universal","pos","10.157.68.0/24","any","any","iot","10.158.202.0/24","any","ntp","application-default","Allow","none","","any"
"995","STD_IOT_TO_POS_2281","Shared","app-team","universal","iot","10.158.164.0/24","any","any","pos","10.157.104.0/24","any","voip-generic","application-default","Allow","none","","any"
"996","STD_DMZ2_TO_DMZ_3279","Shared","none","universal","dmz2","10.176.106.0/24","any","any","dmz","10.46.33.0/24","any","sip","application-default","Allow","strict","","any"
"997","STD_MGMT_TO_DMZ2_1844","Shared","none","universal","mgmt","10.180.24.0/24","any","any","dmz2","10.176.237.0/24","any","snmp-base","application-default","Allow","strict","","any"
"998","STD_OUTSIDE_TO_DMZ_732","Shared","standard","universal","outside","any","any","any","dmz","10.46.149.0/24","any","voip-generic","application-default","Allow","strict","","any"
"999","STD_MGMT_TO_INSIDE_1304","Shared","none","universal","mgmt","10.180.248.0/24","any","any","inside","10.10.204.0/24","any","kerberos","application-default","Allow","none","","any"
"1000","STD_IOT_TO_VOIP_438","Shared","standard","universal","iot","10.158.144.0/24","any","any","voip","10.63.152.0/24","any","ldap","application-default","Allow","strict","","any"
"1001","STD_IOT_TO_MGMT_1247","Shared","app-team","universal","iot","10.158.98.0/24","any","any","mgmt","10.180.32.0/24","any","ntp","application-default","Allow","strict","","any"
"1002","TEMP_ACCESS_10","Shared","trial-vendor","universal","outside","any","any","any","mgmt","any","any","any","any","Allow","none","","any"
"1003","[Disabled] OLD_DISABLED_RULE_13","Shared","none","universal","outside","any","any","any","iot","10.158.20.0/24","any","any","any","Allow","none","","any"
"1004","STD_DMZ2_TO_VOIP_1219","Shared","app-team","universal","dmz2","10.176.55.0/24","any","any","voip","10.63.168.0/24","any","mqtt","application-default","Allow","strict","","any"
"1005","STD_OUTSIDE_TO_INSIDE_2370","Shared","none","universal","outside","any","any","any","inside","10.10.30.0/24","any","mqtt","application-default","Allow","strict","","any"
"1006","STD_DMZ2_TO_OUTSIDE_1351","Shared","none","universal","dmz2","10.176.138.0/24","any","any","outside","60.137.29.176/32","any","sip","application-default","Allow","strict","","any"
"1007","LEGACY_PORT_RULE_4","Shared","legacy-port","universal","inside","any","any","any","iot","10.158.4.0/24","any","any","tcp-9090","Allow","none","","any"
"1008","STD_IOT_TO_INSIDE_1135","Shared","none","universal","iot","10.158.211.0/24","any","any","inside","10.10.165.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1009","STD_VOIP_TO_DMZ2_958","Shared","standard","universal","voip","10.63.159.0/24","any","any","dmz2","10.176.227.0/24","any","ntp","application-default","Allow","none","","any"
"1010","STD_OUTSIDE_TO_POS_920","Shared","app-team","universal","outside","any","any","any","pos","10.157.184.0/24","any","smtp","application-default","Allow","strict","","any"
"1011","STD_OUTSIDE_TO_DMZ2_429","Shared","standard","universal","outside","any","any","any","dmz2","10.176.101.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1012","STD_POS_TO_IOT_1839","Shared","app-team","universal","pos","10.157.232.0/24","any","any","iot","10.158.5.0/24","any","voip-generic","application-default","Allow","none","","any"
"1013","POS_TO_INSIDE_14","Shared","pos-segment","universal","pos","10.157.27.0/24","any","any","inside","10.10.149.0/24","any","splashtop","application-default","Allow","none","","any"
"1014","STD_IOT_TO_OUTSIDE_3476","Shared","standard","universal","iot","10.158.20.0/24","any","any","outside","77.208.96.232/32","any","ldap","application-default","Allow","strict","","any"
"1015","STD_DMZ_TO_POS_2946","Shared","app-team","universal","dmz","10.46.56.0/24","any","any","pos","10.157.33.0/24","any","smtp","application-default","Allow","strict","","any"
"1016","STD_INSIDE_TO_VOIP_2378","Shared","none","universal","inside","10.10.171.0/24","any","any","voip","10.63.75.0/24","any","web-browsing","application-default","Allow","strict","","any"
"1017","POS_TO_INSIDE_9","Shared","pos-segment","universal","pos","10.157.247.0/24","any","any","inside","10.10.141.0/24","any","splashtop","application-default","Allow","none","","any"
"1018","STD_VOIP_TO_POS_2036","Shared","standard","universal","voip","10.63.186.0/24","any","any","pos","10.157.134.0/24","any","smtp","application-default","Allow","strict","","any"
"1019","STD_INSIDE_TO_VOIP_893","Shared","standard","universal","inside","10.10.170.0/24","any","any","voip","10.63.16.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1020","STD_INSIDE_TO_POS_836","Shared","app-team","universal","inside","10.10.94.0/24","any","any","pos","10.157.129.0/24","any","snmp-base","application-default","Allow","strict","","any"
"1021","STD_MGMT_TO_INSIDE_2571","Shared","app-team","universal","mgmt","10.180.206.0/24","any","any","inside","10.10.210.0/24","any","ldap","application-default","Allow","strict","","any"
"1022","STD_POS_TO_VOIP_1831","Shared","app-team","universal","pos","10.157.36.0/24","any","any","voip","10.63.177.0/24","any","voip-generic","application-default","Allow","none","","any"
"1023","STD_POS_TO_MGMT_3244","Shared","app-team","universal","pos","10.157.58.0/24","any","any","mgmt","10.180.41.0/24","any","mqtt","application-default","Allow","strict","","any"
"1024","STD_DMZ_TO_IOT_2869","Shared","none","universal","dmz","10.46.167.0/24","any","any","iot","10.158.143.0/24","any","web-browsing","application-default","Allow","strict","","any"
"1025","STD_DMZ_TO_OUTSIDE_2945","Shared","none","universal","dmz","10.46.129.0/24","any","any","outside","60.72.72.125/32","any","snmp-base","application-default","Allow","none","","any"
"1026","STD_DMZ2_TO_OUTSIDE_48","Shared","none","universal","dmz2","10.176.106.0/24","any","any","outside","173.56.209.223/32","any","ntp","application-default","Allow","strict","","any"
"1027","STD_POS_TO_INSIDE_2442","Shared","standard","universal","pos","10.157.74.0/24","any","any","inside","10.10.56.0/24","any","snmp-base","application-default","Allow","none","","any"
"1028","STD_INSIDE_TO_DMZ2_468","Shared","app-team","universal","inside","10.10.58.0/24","any","any","dmz2","10.176.54.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1029","ALLOW_OUTSIDE_TO_MGMT_RISKY_9","Shared","remote-access","universal","outside","any","any","any","mgmt","10.180.216.0/24","any","ftp","application-default","Allow","none","","any"
"1030","STD_MGMT_TO_IOT_3570","Shared","standard","universal","mgmt","10.180.3.0/24","any","any","iot","10.158.216.0/24","any","snmp-base","application-default","Allow","none","","any"
"1031","STD_POS_TO_MGMT_262","Shared","none","universal","pos","10.157.43.0/24","any","any","mgmt","10.180.124.0/24","any","mqtt","application-default","Allow","none","","any"
"1032","STD_POS_TO_DMZ_3400","Shared","none","universal","pos","10.157.246.0/24","any","any","dmz","10.46.251.0/24","any","ssl","application-default","Allow","none","","any"
"1033","STD_POS_TO_OUTSIDE_1604","Shared","app-team","universal","pos","10.157.133.0/24","any","any","outside","91.153.80.45/32","any","mqtt","application-default","Allow","strict","","any"
"1034","STD_OUTSIDE_TO_DMZ2_198","Shared","none","universal","outside","any","any","any","dmz2","10.176.184.0/24","any","kerberos","application-default","Allow","strict","","any"
"1035","STD_OUTSIDE_TO_MGMT_491","Shared","app-team","universal","outside","any","any","any","mgmt","10.180.46.0/24","any","mqtt","application-default","Allow","none","","any"
"1036","ALLOW_OUTSIDE_TO_DMZ2_RISKY_57","Shared","remote-access","universal","outside","any","any","any","dmz2","10.176.202.0/24","any","telnet","application-default","Allow","none","","any"
"1037","STD_IOT_TO_DMZ_2666","Shared","app-team","universal","iot","10.158.129.0/24","any","any","dmz","10.46.255.0/24","any","mqtt","application-default","Allow","none","","any"
"1038","STD_IOT_TO_POS_1980","Shared","standard","universal","iot","10.158.236.0/24","any","any","pos","10.157.136.0/24","any","dns","application-default","Allow","strict","","any"
"1039","STD_VOIP_TO_MGMT_650","Shared","none","universal","voip","10.63.200.0/24","any","any","mgmt","10.180.36.0/24","any","sip","application-default","Allow","strict","","any"
"1040","STD_INSIDE_TO_POS_2478","Shared","standard","universal","inside","10.10.164.0/24","any","any","pos","10.157.235.0/24","any","dns","application-default","Allow","none","","any"
"1041","STD_INSIDE_TO_IOT_3162","Shared","app-team","universal","inside","10.10.244.0/24","any","any","iot","10.158.166.0/24","any","kerberos","application-default","Allow","none","","any"
"1042","STD_POS_TO_IOT_1819","Shared","app-team","universal","pos","10.157.204.0/24","any","any","iot","10.158.242.0/24","any","ntp","application-default","Allow","strict","","any"
"1043","STD_MGMT_TO_VOIP_607","Shared","standard","universal","mgmt","10.180.140.0/24","any","any","voip","10.63.251.0/24","any","dns","application-default","Allow","none","","any"
"1044","STD_DMZ_TO_IOT_3514","Shared","app-team","universal","dmz","10.46.5.0/24","any","any","iot","10.158.6.0/24","any","mqtt","application-default","Allow","none","","any"
"1045","STD_POS_TO_DMZ2_488","Shared","app-team","universal","pos","10.157.120.0/24","any","any","dmz2","10.176.40.0/24","any","voip-generic","application-default","Allow","strict","","any"
"1046","STD_DMZ_TO_VOIP_1489","Shared","none","universal","dmz","10.46.74.0/24","any","any","voip","10.63.109.0/24","any","ping","application-default","Allow","none","","any"
"1047","STD_POS_TO_DMZ_2448","Shared","app-team","universal","pos","10.157.139.0/24","any","any","dmz","10.46.102.0/24","any","ldap","application-default","Allow","strict","","any"
"1048","STD_OUTSIDE_TO_DMZ2_1675","Shared","app-team","universal","outside","any","any","any","dmz2","10.176.222.0/24","any","smtp","application-default","Allow","none","","any"
