"","Name","Location","Tags","Type","Source Zone","Source Address","Source User","Source Device","Destination Zone","Destination Address","Destination Device","Application","Service","Action","Profile","Options","Target"
"1555","STD_VOIP_TO_POS_2964","Shared","app-team","universal","voip","WEB-SRV-02","any","any","pos","APP-SRV-01","any","voip-generic","application-default","Allow","strict","","any"
"1556","STD_VOIP_TO_IOT_2365","Shared","standard","universal","voip","APP-SRV-02","any","any","iot","MGMT-JUMPBOX-01","any","ssl","application-default","Allow","strict","","any"
"1557","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_85","Shared","remote-access","universal","outside","any","any","any","voip","MGMT-JUMPBOX-01","any","anydesk","application-default","Allow","none","","any"
"1558","STD_VOIP_TO_IOT_3264","Shared","none","universal","voip","API-GATEWAY-01","any","any","iot","MGMT-JUMPBOX-01","any","ssl","application-default","Allow","strict","","any"
"1559","STD_INSIDE_TO_VOIP_2957","Shared","none","universal","inside","API-GATEWAY-01","any","any","voip","FILE-SRV-01","any","dns","application-default","Allow","strict","","any"
"1560","STD_AD_TO_INSIDE_1871","Shared","none","universal","ad","FILE-SRV-01","any","any","inside","IOT-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"1561","TEMP_ACCESS_0","Shared","trial-vendor","universal","outside","any","any","any","server","any","any","any","any","Allow","none","","any"
"1562","STD_AD_TO_IOT_3788","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR1","any","any","iot","API-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"1563","STD_SERVER_TO_VOIP_632","Shared","app-team","universal","server","DB-SRV-01","any","any","voip","VOIP-PBX-01","any","dns","application-default","Allow","strict","","any"
"1564","IOT_TO_DC_12","Shared","ad-auth","universal","iot","WORKSTATIONS-FLOOR2","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"1565","SCOPED_PARTNER_TO_WEB-SRV-01_18","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","WEB-SRV-01","any","ssl","application-default","Allow","strict","","any"
"1566","STD_MGMT_TO_VOIP_2501","Shared","app-team","universal","mgmt","MGMT-JUMPBOX-01","any","any","voip","MGMT-JUMPBOX-01","any","ping","application-default","Allow","strict","","any"
"1567","STD_MGMT_TO_OUTSIDE_1474","Shared","app-team","universal","mgmt","WEB-SRV-01","any","any","outside","8.8.8.8/32","any","dns","application-default","Allow","strict","","any"
"1568","STD_AD_TO_VOIP_3248","Shared","app-team","universal","ad","MGMT-JUMPBOX-01","any","any","voip","WEB-SRV-02","any","web-browsing","application-default","Allow","strict","","any"
"1569","STD_INSIDE_TO_POS_375","Shared","standard","universal","inside","APP-SRV-01","any","any","pos","WEB-SRV-02","any","dns","application-default","Allow","strict","","any"
"1570","BROAD_INTERNAL_INSIDE_TO_SERVER_43","Shared","internal","universal","inside","any","any","any","server","any","any","any","any","Allow","none","","any"
"1571","SCOPED_INTERNAL_IOT_TO_SERVER_81","Shared","standard","universal","iot","WORKSTATIONS-FLOOR1","any","any","server","APP-SRV-01","any","ntp","application-default","Allow","strict","","any"
"1572","STD_AD_TO_VOIP_2167","Shared","standard","universal","ad","API-GATEWAY-01","any","any","voip","FILE-SRV-01","any","sip","application-default","Allow","strict","","any"
"1573","SCOPED_NO_PROFILE_20","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"1574","STD_AD_TO_MGMT_3416","Shared","standard","universal","ad","API-GATEWAY-01","any","any","mgmt","WEB-SRV-01","any","smtp","application-default","Allow","strict","","any"
"1575","STD_AD_TO_MGMT_2540","Shared","none","universal","ad","WORKSTATIONS-FLOOR1","any","any","mgmt","API-GATEWAY-01","any","sip","application-default","Allow","none","","any"
"1576","STD_OUTSIDE_TO_SERVER_2283","Shared","none","universal","outside","any","any","any","server","DC-01","any","web-browsing","application-default","Allow","strict","","any"
"1577","STD_VOIP_TO_OUTSIDE_3233","Shared","standard","universal","voip","APP-SRV-01","any","any","outside","8.8.8.8/32","any","sip","application-default","Allow","strict","","any"
"1578","STD_DMZ_TO_AD_1877","Shared","none","universal","dmz","IOT-GATEWAY-01","any","any","ad","APP-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"1579","STD_IOT_TO_AD_3723","Shared","app-team","universal","iot","APP-SRV-02","any","any","ad","WORKSTATIONS-FLOOR1","any","sip","application-default","Allow","strict","","any"
"1580","STD_POS_TO_DMZ_1485","Shared","standard","universal","pos","WORKSTATIONS-FLOOR1","any","any","dmz","VOIP-PBX-01","any","web-browsing","application-default","Allow","strict","","any"
"1581","STD_DMZ_TO_SERVER_239","Shared","app-team","universal","dmz","IOT-GATEWAY-01","any","any","server","WORKSTATIONS-FLOOR1","any","ntp","application-default","Allow","strict","","any"
"1582","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_65","Shared","remote-access","universal","outside","any","any","any","pos","MGMT-JUMPBOX-01","any","ms-ds-smb","application-default","Allow","none","","any"
"1583","STD_INSIDE_TO_AD_791","Shared","none","universal","inside","MGMT-JUMPBOX-01","any","any","ad","WORKSTATIONS-FLOOR2","any","snmp-base","application-default","Allow","strict","","any"
"1584","STD_MGMT_TO_VOIP_244","Shared","none","universal","mgmt","DC-01","any","any","voip","WORKSTATIONS-FLOOR1","any","dns","application-default","Allow","strict","","any"
"1585","STD_DMZ_TO_POS_3419","Shared","app-team","universal","dmz","APP-SRV-02","any","any","pos","WORKSTATIONS-FLOOR2","any","snmp-base","application-default","Allow","none","","any"
"1586","STD_OUTSIDE_TO_IOT_792","Shared","app-team","universal","outside","any","any","any","iot","DC-01","any","dns","application-default","Allow","strict","","any"
"1587","STD_MGMT_TO_DMZ_1791","Shared","app-team","universal","mgmt","API-GATEWAY-01","any","any","dmz","MGMT-JUMPBOX-01","any","snmp-base","application-default","Allow","none","","any"
"1588","STD_POS_TO_DMZ_739","Shared","standard","universal","pos","VOIP-PBX-01","any","any","dmz","API-GATEWAY-01","any","dns","application-default","Allow","strict","","any"
"1589","REMOTE_ACCESS_16","Shared","remote-support","universal","outside","any","any","any","iot","APP-SRV-01","any","teamviewer","application-default","Allow","none","","any"
"1590","STD_AD_TO_IOT_2235","Shared","app-team","universal","ad","IOT-GATEWAY-01","any","any","iot","DB-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"1591","SCOPED_NO_PROFILE_7","Shared","partner-integration","universal","outside","PARTNER-VENDOR-A","any","any","dmz","API-GATEWAY-01","any","ssl","application-default","Allow","none","","any"
"1592","STD_OUTSIDE_TO_INSIDE_605","Shared","app-team","universal","outside","any","any","any","inside","VOIP-PBX-01","any","ssl","application-default","Allow","strict","","any"
"1593","STD_POS_TO_SERVER_1977","Shared","standard","universal","pos","APP-SRV-01","any","any","server","API-GATEWAY-01","any","dns","application-default","Allow","strict","","any"
"1594","SCOPED_INTERNAL_IOT_TO_MGMT_16","Shared","standard","universal","iot","WORKSTATIONS-FLOOR1","any","any","mgmt","APP-SRV-01","any","sip","application-default","Allow","strict","","any"
"1595","STD_POS_TO_SERVER_534","Shared","standard","universal","pos","API-GATEWAY-01","any","any","server","WORKSTATIONS-FLOOR1","any","web-browsing","application-default","Allow","strict","","any"
"1596","STD_SERVER_TO_IOT_3503","Shared","app-team","universal","server","WEB-SRV-02","any","any","iot","APP-SRV-02","any","dns","application-default","Allow","none","","any"
"1597","SCOPED_INTERNAL_INSIDE_TO_IOT_71","Shared","standard","universal","inside","APP-SRV-01","any","any","iot","FILE-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"1598","STD_VOIP_TO_AD_1663","Shared","none","universal","voip","MGMT-JUMPBOX-01","any","any","ad","DB-SRV-01","any","ping","application-default","Allow","none","","any"
"1599","STD_POS_TO_IOT_1217","Shared","app-team","universal","pos","APP-SRV-01","any","any","iot","WORKSTATIONS-FLOOR2","any","ping","application-default","Allow","strict","","any"
"1600","STD_AD_TO_POS_2577","Shared","none","universal","ad","APP-SRV-02","any","any","pos","VOIP-PBX-01","any","dns","application-default","Allow","strict","","any"
"1601","STD_DMZ_TO_VOIP_1248","Shared","standard","universal","dmz","DC-01","any","any","voip","DB-SRV-01","any","snmp-base","application-default","Allow","strict","","any"
"1602","STD_OUTSIDE_TO_INSIDE_3137","Shared","none","universal","outside","any","any","any","inside","APP-SRV-01","any","dns","application-default","Allow","none","","any"
"1603","STD_AD_TO_DMZ_2127","Shared","app-team","universal","ad","WORKSTATIONS-FLOOR2","any","any","dmz","WORKSTATIONS-FLOOR1","any","sip","application-default","Allow","none","","any"
"1604","IOT_TO_DC_0","Shared","ad-auth","universal","iot","any","any","any","ad","DOMAIN-CONTROLLERS-G","any","kerberos","application-default","Allow","none","","any"
"1605","STD_INSIDE_TO_OUTSIDE_3409","Shared","app-team","universal","inside","WORKSTATIONS-FLOOR2","any","any","outside","8.8.8.8/32","any","mqtt","application-default","Allow","none","","any"
"1606","STD_INSIDE_TO_AD_222","Shared","standard","universal","inside","VOIP-PBX-01","any","any","ad","APP-SRV-01","any","voip-generic","application-default","Allow","none","","any"
"1607","STD_OUTSIDE_TO_DMZ_2858","Shared","app-team","universal","outside","any","any","any","dmz","API-GATEWAY-01","any","ping","application-default","Allow","strict","","any"
"1608","STD_POS_TO_INSIDE_1774","Shared","app-team","universal","pos","DB-SRV-01","any","any","inside","APP-SRV-02","any","smtp","application-default","Allow","strict","","any"
"1609","STD_INSIDE_TO_IOT_1155","Shared","none","universal","inside","WORKSTATIONS-FLOOR1","any","any","iot","WORKSTATIONS-FLOOR2","any","dns","application-default","Allow","strict","","any"
"1610","TEMP_ACCESS_8","Shared","temp-poc","universal","outside","any","any","any","dmz","any","any","any","any","Allow","none","","any"
"1611","STD_SERVER_TO_OUTSIDE_394","Shared","standard","universal","server","WORKSTATIONS-FLOOR2","any","any","outside","9.9.9.9/32","any","mqtt","application-default","Allow","none","","any"
"1612","STD_OUTSIDE_TO_DMZ_3684","Shared","none","universal","outside","any","any","any","dmz","WORKSTATIONS-FLOOR1","any","voip-generic","application-default","Allow","strict","","any"
"1613","STD_POS_TO_AD_1225","Shared","app-team","universal","pos","DC-01","any","any","ad","APP-SRV-01","any","ssl","application-default","Allow","strict","","any"
"1614","DUPLICATE_NAME_TEST","Shared","none","universal","outside","any","any","any","dmz","WEB-SRV-01","any","ssl","application-default","Allow","strict","","any"
"1615","STD_VOIP_TO_SERVER_549","Shared","standard","universal","voip","MGMT-JUMPBOX-01","any","any","server","WEB-SRV-02","any","snmp-base","application-default","Allow","none","","any"
"1616","STD_VOIP_TO_SERVER_2170","Shared","standard","universal","voip","FILE-SRV-01","any","any","server","WEB-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"1617","REMOTE_ACCESS_14","Shared","remote-support","universal","outside","any","any","any","mgmt","FILE-SRV-01","any","splashtop","application-default","Allow","none","","any"
"1618","STD_INSIDE_TO_DMZ_1547","Shared","standard","universal","inside","DB-SRV-01","any","any","dmz","DC-01","any","dns","application-default","Allow","strict","","any"
"1619","[Disabled] OLD_DISABLED_11","Shared","none","universal","outside","any","any","any","server","FILE-SRV-01","any","any","any","Allow","none","","any"
"1620","STD_POS_TO_VOIP_1748","Shared","app-team","universal","pos","WORKSTATIONS-FLOOR1","any","any","voip","FILE-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"1621","STD_INSIDE_TO_DMZ_1966","Shared","app-team","universal","inside","WEB-SRV-01","any","any","dmz","VOIP-PBX-01","any","web-browsing","application-default","Allow","none","","any"
"1622","STD_IOT_TO_DMZ_435","Shared","none","universal","iot","APP-SRV-02","any","any","dmz","WEB-SRV-01","any","web-browsing","application-default","Allow","strict","","any"
"1623","STD_OUTSIDE_TO_POS_594","Shared","none","universal","outside","any","any","any","pos","WORKSTATIONS-FLOOR2","any","snmp-base","application-default","Allow","strict","","any"
"1624","STD_DMZ_TO_SERVER_2364","Shared","app-team","universal","dmz","APP-SRV-01","any","any","server","WEB-SRV-02","any","smtp","application-default","Allow","none","","any"
"1625","BROAD_INTERNAL_SERVER_TO_IOT_34","Shared","internal","universal","server","any","any","any","iot","any","any","any","any","Allow","none","","any"
"1626","STD_VOIP_TO_DMZ_805","Shared","none","universal","voip","WEB-SRV-01","any","any","dmz","DB-SRV-01","any","ssl","application-default","Allow","none","","any"
"1627","STD_OUTSIDE_TO_VOIP_416","Shared","app-team","universal","outside","any","any","any","voip","VOIP-PBX-01","any","sip","application-default","Allow","none","","any"
"1628","STD_INSIDE_TO_VOIP_1423","Shared","app-team","universal","inside","APP-SRV-01","any","any","voip","APP-SRV-02","any","ping","application-default","Allow","strict","","any"
"1629","STD_INSIDE_TO_SERVER_2340","Shared","app-team","universal","inside","FILE-SRV-01","any","any","server","FILE-SRV-01","any","snmp-base","application-default","Allow","none","","any"
"1630","STD_VOIP_TO_INSIDE_2565","Shared","app-team","universal","voip","WEB-SRV-02","any","any","inside","APP-SRV-02","any","ping","application-default","Allow","strict","","any"
"1631","STD_VOIP_TO_POS_3139","Shared","app-team","universal","voip","VOIP-PBX-01","any","any","pos","FILE-SRV-01","any","sip","application-default","Allow","none","","any"
"1632","NEGATED_SINGLE_4","Shared","legacy","universal","any","[Negate]  203.0.4.0/24","any","any","mgmt","any","any","anydesk","application-default","Allow","none","","any"
"1633","LEGACY_PORT_24","Shared","legacy-port","universal","inside","any","any","any","pos","DC-02","any","any","tcp-5900","Allow","none","","any"
"1634","RISKY_OUTSIDE_TO_MGMT-JUMPBOX-01_41","Shared","remote-access","universal","outside","any","any","any","inside","MGMT-JUMPBOX-01","any","ldap","application-default","Allow","none","","any"
"1635","STD_AD_TO_MGMT_339","Shared","standard","universal","ad","MGMT-JUMPBOX-01","any","any","mgmt","WORKSTATIONS-FLOOR1","any","ntp","application-default","Allow","strict","","any"
"1636","STD_AD_TO_DMZ_781","Shared","app-team","universal","ad","API-GATEWAY-01","any","any","dmz","MGMT-JUMPBOX-01","any","ssl","application-default","Allow","strict","","any"
"1637","STD_MGMT_TO_SERVER_810","Shared","standard","universal","mgmt","APP-SRV-01","any","any","server","APP-SRV-02","any","dns","application-default","Allow","strict","","any"
"1638","OPEN_OUTSIDE_TO_WEB-SERVERS-G_145","Shared","none","universal","outside","any","any","any","pos","WEB-SERVERS-G","any","postgres","any","Allow","none","","any"
"1639","STD_AD_TO_MGMT_2039","Shared","app-team","universal","ad","APP-SRV-01","any","any","mgmt","APP-SRV-01","any","mqtt","application-default","Allow","strict","","any"
"1640","STD_INSIDE_TO_POS_1672","Shared","app-team","universal","inside","FILE-SRV-01","any","any","pos","VOIP-PBX-01","any","dns","application-default","Allow","none","","any"
"1641","OPEN_OUTSIDE_TO_CRITICAL-INFRA-G_8","Shared","none","universal","outside","any","any","any","dmz","CRITICAL-INFRA-G","any","mysql","any","Allow","none","","any"
